"id","nom","prenom","email","sexe","date_naissance","date_deces","navs","numero_individu"
9565,"Gao","Taylor","taylor.gao@swissonline.ch","F","1991-06-02",NULL,"756.6940.0108.75","20251024009565"
9566,"Thompson","Kimberly","kimberly.thompson@sunrise.ch","M","2002-10-29",NULL,"756.6036.7392.92","20251024009566"
9567,"McDonald","Gavin","gavin.mcdonald@hotmail.com","F","1965-10-07",NULL,"756.3906.7223.68","20251024009567"
9568,"Lal","Aimee","aimee.lal@gmail.com","M","1944-06-16",NULL,"756.5533.1179.36","20251024009568"
9569,"Garcia","Mandar","mandar.garcia@swissonline.ch","M","1964-04-30",NULL,"756.9332.8279.73","20251024009569"
9570,"Johnson","Melinda","melinda.johnson@gmail.com","M","1969-05-02",NULL,"756.7884.9182.66","20251024009570"
9571,"Arun","Neil","neil.arun@swissonline.ch","M","1956-10-04",NULL,"756.6965.6397.21","20251024009571"
9572,"Gutierrez","Curtis","curtis.gutierrez@sunrise.ch","M","1958-03-22",NULL,"756.5689.1883.49","20251024009572"
9573,"Rothenberg","Arthur","arthur.rothenberg@sunrise.ch","F","1971-12-02",NULL,"756.0577.0770.40","20251024009573"
9574,"Sanders","Theresa","theresa.sanders@gmail.com","M","1923-07-29",NULL,"756.8778.1342.47","20251024009574"
9575,"Green","Simon","simon.green@bluewin.ch","F","1976-05-22",NULL,"756.8505.4987.59","20251024009575"
9576,"Ferrier","Natasha","natasha.ferrier@sunrise.ch","M","2018-04-13",NULL,"756.9711.0280.73","20251024009576"
9577,"Cooper","Sandra","sandra.cooper@bluewin.ch","F","1970-05-01",NULL,"756.6242.7103.55","20251024009577"
9578,"Richardson","Caleb","caleb.richardson@hotmail.com","M","1997-07-25",NULL,"756.3255.6716.22","20251024009578"
9579,"Rothenberg","Katie","katie.rothenberg@swissonline.ch","F","1957-02-18",NULL,"756.1968.5959.84","20251024009579"
9580,"Sandberg","Douglas","douglas.sandberg@swissonline.ch","M","1943-08-13",NULL,"756.8421.5277.13","20251024009580"
9581,"Smith-Bates","Jan","jan.smith-bates@swissonline.ch","M","1965-01-15",NULL,"756.9441.0898.65","20251024009581"
9582,"Lee","Krystal","krystal.lee@swissonline.ch","M","2009-12-13",NULL,"756.1008.6779.38","20251024009582"
9583,"Sanz","Juan","juan.sanz@gmail.com","M","2007-03-02",NULL,"756.9002.6813.24","20251024009583"
9584,"Hughes","Jesse","jesse.hughes@hotmail.com","F","1934-10-19",NULL,"756.2992.3855.12","20251024009584"
9585,"Baker","Raul","raul.baker@hotmail.com","F","1937-11-19",NULL,"756.4425.6102.22","20251024009585"
9586,"Harrison","Giraldo","giraldo.harrison@sunrise.ch","F","1949-08-07",NULL,"756.0217.6660.80","20251024009586"
9587,"Pais","Diane","diane.pais@sunrise.ch","M","1927-09-06",NULL,"756.8854.9486.20","20251024009587"
9588,"So","Hector","hector.so@hotmail.com","M","1960-06-13",NULL,"756.6570.4291.16","20251024009588"
9589,"McDonald","Jerry","jerry.mcdonald@bluewin.ch","M","1943-01-08",NULL,"756.6357.5407.84","20251024009589"
9590,"Bailey","Leah","leah.bailey@sunrise.ch","M","2013-11-29",NULL,"756.5161.8515.02","20251024009590"
9591,"Selikoff","Sheila","sheila.selikoff@hotmail.com","F","1920-10-11",NULL,"756.5468.6608.42","20251024009591"
9592,"Ruiz","Mariah","mariah.ruiz@hotmail.com","F","1938-04-02",NULL,"756.0371.9910.62","20251024009592"
9593,"Smith-Bates","Giorgio","giorgio.smith-bates@hotmail.com","F","1970-09-22",NULL,"756.9987.4149.18","20251024009593"
9594,"Oliver","Austin","austin.oliver@swissonline.ch","F","1952-02-03",NULL,"756.7793.5326.45","20251024009594"
9595,"Lopez","Molly","molly.lopez@hotmail.com","M","1951-03-10",NULL,"756.4782.2540.20","20251024009595"
9596,"Weadock","Candice","candice.weadock@sunrise.ch","F","1993-02-10",NULL,"756.6102.6002.71","20251024009596"
9597,"Young","Stacey","stacey.young@sunrise.ch","F","1927-05-02",NULL,"756.5618.1110.94","20251024009597"
9598,"Goel","Dakota","dakota.goel@sunrise.ch","F","1980-09-29",NULL,"756.0273.0683.79","20251024009598"
9599,"Several","Charles","charles.several@hotmail.com","F","1977-05-10",NULL,"756.7473.9905.19","20251024009599"
9600,"Walker","Bonnie","bonnie.walker@bluewin.ch","M","1949-10-28",NULL,"756.9035.2771.97","20251024009600"
9601,"Stone","Katelyn","katelyn.stone@hotmail.com","F","1947-08-20",NULL,"756.7283.0301.19","20251024009601"
9602,"Slattengren","Yvonne","yvonne.slattengren@hotmail.com","F","1953-12-26",NULL,"756.3158.1758.80","20251024009602"
9603,"Bryant","Darryl","darryl.bryant@swissonline.ch","F","1993-09-28",NULL,"756.0990.4087.84","20251024009603"
9604,"Zukowski","Bethany","bethany.zukowski@sunrise.ch","F","1996-11-22",NULL,"756.3411.8506.61","20251024009604"
9605,"Rusko","Brandi","brandi.rusko@sunrise.ch","F","1974-07-14",NULL,"756.2025.8823.81","20251024009605"
9606,"Pritchett","César","cesar.pritchett@bluewin.ch","F","1981-06-09",NULL,"756.0442.2463.54","20251024009606"
9607,"Thames","Erin","erin.thames@bluewin.ch","M","1952-01-26",NULL,"756.9388.0869.94","20251024009607"
9608,"Cai","Shane","shane.cai@swissonline.ch","M","2005-03-16",NULL,"756.2694.7361.87","20251024009608"
9609,"Raheem","Justine","justine.raheem@gmail.com","M","1952-04-16",NULL,"756.6028.8621.46","20251024009609"
9610,"Roy","Allison","allison.roy@bluewin.ch","M","1966-07-01",NULL,"756.0306.8688.96","20251024009610"
9611,"Sims","Christine","christine.sims@hotmail.com","M","1955-11-22",NULL,"756.8689.3906.36","20251024009611"
9612,"Saravan","Hailey","hailey.saravan@bluewin.ch","M","1981-02-24",NULL,"756.8349.5414.75","20251024009612"
9613,"Rivera","Paul","paul.rivera@swissonline.ch","M","1971-10-08",NULL,"756.0468.4899.05","20251024009613"
9614,"Morris","Rakesh","rakesh.morris@bluewin.ch","F","1924-10-22",NULL,"756.6631.9308.22","20251024009614"
9615,"Yanagishima","Xavier","xavier.yanagishima@hotmail.com","F","2004-08-04",NULL,"756.1914.3681.96","20251024009615"
9616,"Stone","Kern","kern.stone@swissonline.ch","M","1949-06-04",NULL,"756.5730.4576.35","20251024009616"
9617,"Thirunavukkarasu","Blake","blake.thirunavukkarasu@bluewin.ch","F","1920-08-15","2019-04-18","756.1956.9178.73","20251024009617"
9618,"Weber","Madison","madison.weber@gmail.com","F","1938-01-12",NULL,"756.9780.8333.24","20251024009618"
9619,"Macagno","Phil","phil.macagno@swissonline.ch","F","1929-09-21",NULL,"756.6822.8576.14","20251024009619"
9620,"Wood","Carolyn","carolyn.wood@swissonline.ch","M","1954-05-11",NULL,"756.0935.8284.19","20251024009620"
9621,"Belson","Franklin","franklin.belson@hotmail.com","F","1991-11-23",NULL,"756.7985.0260.83","20251024009621"
9622,"Wang","Pieter","pieter.wang@sunrise.ch","F","1995-03-27",NULL,"756.5029.0656.05","20251024009622"
9623,"Simon","Faith","faith.simon@swissonline.ch","M","1967-12-15",NULL,"756.7724.7300.54","20251024009623"
9624,"Sandoval","Willie","willie.sandoval@gmail.com","F","1945-03-19",NULL,"756.2122.6806.14","20251024009624"
9625,"Carson","Stephanie","stephanie.carson@swissonline.ch","M","2016-11-19",NULL,"756.8246.1092.57","20251024009625"
9626,"Liang","Paige","paige.liang@sunrise.ch","F","1930-12-04",NULL,"756.1388.3476.55","20251024009626"
9627,"Sandidge","Shannon","shannon.sandidge@swissonline.ch","F","1920-07-12",NULL,"756.4627.0267.03","20251024009627"
9628,"Jai","Clifford","clifford.jai@hotmail.com","F","1994-06-27",NULL,"756.0467.6700.37","20251024009628"
9629,"Ashe","Mariah","mariah.ashe@hotmail.com","F","1984-11-03",NULL,"756.7036.8390.02","20251024009629"
9630,"Thorpe","Brendan","brendan.thorpe@hotmail.com","M","1935-07-27",NULL,"756.5584.4071.95","20251024009630"
9631,"Zeng","Candace","candace.zeng@hotmail.com","M","1992-08-22",NULL,"756.6883.7742.84","20251024009631"
9632,"Rivera","K.","k..rivera@sunrise.ch","M","1943-06-29",NULL,"756.7905.1401.63","20251024009632"
9633,"Howard","Rachel","rachel.howard@hotmail.com","M","1962-01-07",NULL,"756.0724.5906.78","20251024009633"
9634,"Snowden","Lane","lane.snowden@gmail.com","F","1993-07-31",NULL,"756.3706.4218.18","20251024009634"
9635,"Oliver","Judith","judith.oliver@bluewin.ch","M","1991-07-22",NULL,"756.9119.6704.30","20251024009635"
9636,"Morris","Katie","katie.morris@hotmail.com","M","1956-11-07",NULL,"756.6179.1512.75","20251024009636"
9637,"Son","Marie","marie.son@gmail.com","M","1946-07-30","2017-05-18","756.2711.7926.78","20251024009637"
9638,"Alexander","Dwayne","dwayne.alexander@sunrise.ch","M","1923-01-23",NULL,"756.3130.8092.81","20251024009638"
9639,"Peterson","Autumn","autumn.peterson@swissonline.ch","M","1980-10-16",NULL,"756.5013.0962.75","20251024009639"
9640,"Becker","Brenda","brenda.becker@bluewin.ch","F","1960-11-17",NULL,"756.3583.1985.32","20251024009640"
9641,"Cannata","Anna","anna.cannata@hotmail.com","F","1935-06-29",NULL,"756.0270.7877.19","20251024009641"
9642,"Richardson","Alexa","alexa.richardson@bluewin.ch","M","1969-10-03",NULL,"756.8419.4600.41","20251024009642"
9643,"Vance","Angelica","angelica.vance@bluewin.ch","M","1920-09-23",NULL,"756.3360.0779.66","20251024009643"
9644,"Posti","Randy","randy.posti@sunrise.ch","F","1952-04-02",NULL,"756.8689.6333.17","20251024009644"
9645,"Gray","Scott","scott.gray@gmail.com","M","1988-01-11",NULL,"756.8683.1296.38","20251024009645"
9646,"Shen","Elijah","elijah.shen@bluewin.ch","F","1967-11-06",NULL,"756.2461.0752.91","20251024009646"
9647,"Long","María","maria.long@swissonline.ch","F","1963-09-15",NULL,"756.9240.9809.36","20251024009647"
9648,"Morgan","Donald","donald.morgan@gmail.com","F","1980-10-27",NULL,"756.4097.8777.48","20251024009648"
9649,"Parker","Sydney","sydney.parker@swissonline.ch","M","1922-04-22",NULL,"756.1817.2471.13","20251024009649"
9650,"Thomas","Ronnie","ronnie.thomas@bluewin.ch","F","1987-08-10",NULL,"756.7601.7843.24","20251024009650"
9651,"Hughes","Robert","robert.hughes@swissonline.ch","F","1989-01-26",NULL,"756.4656.9457.78","20251024009651"
9652,"Johnsen","Maurizio","maurizio.johnsen@bluewin.ch","F","1941-01-14",NULL,"756.7977.1234.44","20251024009652"
9653,"Selikoff","Latasha","latasha.selikoff@gmail.com","M","1935-03-26",NULL,"756.4775.6241.78","20251024009653"
9654,"Green","Darrell","darrell.green@sunrise.ch","F","1935-04-13",NULL,"756.4541.8718.29","20251024009654"
9655,"Hee","Larry","larry.hee@gmail.com","M","1980-05-18",NULL,"756.7515.3096.54","20251024009655"
9656,"Kelly","Petr","petr.kelly@gmail.com","F","1983-09-20",NULL,"756.2120.9335.66","20251024009656"
9657,"Snowden","Shish","shish.snowden@bluewin.ch","F","1920-01-29",NULL,"756.8690.0664.91","20251024009657"
9658,"Selikoff","Bianca","bianca.selikoff@hotmail.com","M","1929-01-31",NULL,"756.7858.1776.95","20251024009658"
9659,"Wadia","Ariana","ariana.wadia@hotmail.com","F","1982-03-26",NULL,"756.5243.8800.90","20251024009659"
9660,"Champion","Sriniwa","sriniwa.champion@sunrise.ch","M","2002-12-09",NULL,"756.3750.0220.88","20251024009660"
9661,"Hee","Audrey","audrey.hee@hotmail.com","M","1957-07-23",NULL,"756.5123.9192.07","20251024009661"
9662,"Rana","Catherine","catherine.rana@swissonline.ch","F","1993-11-08",NULL,"756.7270.6940.98","20251024009662"
9663,"Sloan","Adriana","adriana.sloan@gmail.com","F","1952-03-11",NULL,"756.2002.1185.81","20251024009663"
9664,"Railson","Josue","josue.railson@gmail.com","F","1983-03-31",NULL,"756.5695.1003.84","20251024009664"
9665,"Bradley","Joy","joy.bradley@gmail.com","M","2008-09-26",NULL,"756.2376.4163.85","20251024009665"
9666,"She","Marvin","marvin.she@gmail.com","F","2006-01-31",NULL,"756.8525.3725.52","20251024009666"
9667,"Navarro","Alexis","alexis.navarro@swissonline.ch","F","1989-01-27",NULL,"756.3008.4836.50","20251024009667"
9668,"Suri","Brad","brad.suri@swissonline.ch","F","1998-01-19",NULL,"756.9866.1328.48","20251024009668"
9669,"Snowden","Ricky","ricky.snowden@swissonline.ch","F","1974-05-16",NULL,"756.8679.0823.55","20251024009669"
9670,"Rockne","Brianna","brianna.rockne@hotmail.com","F","1934-05-03",NULL,"756.0182.3767.57","20251024009670"
9671,"Harui","David","david.harui@swissonline.ch","M","1945-09-07",NULL,"756.5338.4317.54","20251024009671"
9672,"Raji","Petr","petr.raji@swissonline.ch","F","2007-04-15",NULL,"756.9372.0313.85","20251024009672"
9673,"Becker","Clifford","clifford.becker@gmail.com","M","1978-12-31",NULL,"756.8235.8448.01","20251024009673"
9674,"Severino","Petr","petr.severino@hotmail.com","F","1967-08-25",NULL,"756.8464.1056.82","20251024009674"
9675,"Ma","Damien","damien.ma@hotmail.com","F","2004-12-03",NULL,"756.5989.3107.32","20251024009675"
9676,"Ortega","Jodi","jodi.ortega@sunrise.ch","F","1970-01-26",NULL,"756.4514.3729.35","20251024009676"
9677,"Saddow","Gavin","gavin.saddow@hotmail.com","F","2020-10-22",NULL,"756.0441.7265.90","20251024009677"
9678,"Van","Edgar","edgar.van@swissonline.ch","F","1926-12-07",NULL,"756.5134.9893.27","20251024009678"
9679,"Winter","Isabella","isabella.winter@swissonline.ch","M","1926-03-25",NULL,"756.2714.0829.67","20251024009679"
9680,"Nason","Nicole","nicole.nason@bluewin.ch","M","1924-02-08",NULL,"756.7251.2666.36","20251024009680"
9681,"Pais","Kevin","kevin.pais@sunrise.ch","M","1981-04-21",NULL,"756.1243.6332.90","20251024009681"
9682,"Wang","Bethany","bethany.wang@bluewin.ch","M","2016-07-02",NULL,"756.3567.1591.81","20251024009682"
9683,"Randall","Wendy","wendy.randall@gmail.com","M","1999-10-01",NULL,"756.5470.2307.30","20251024009683"
9684,"Patel","Omar","omar.patel@sunrise.ch","M","1990-03-19",NULL,"756.7074.4950.24","20251024009684"
9685,"Pal","Renée","renee.pal@hotmail.com","M","1924-11-23",NULL,"756.2110.8500.73","20251024009685"
9686,"Several","Oscar","oscar.several@swissonline.ch","M","1949-06-05",NULL,"756.7978.4044.85","20251024009686"
9687,"Veronesi","Brenda","brenda.veronesi@swissonline.ch","M","1943-07-19",NULL,"756.7613.6709.37","20251024009687"
9688,"Bell","Alfredo","alfredo.bell@gmail.com","M","1973-09-06",NULL,"756.8848.8473.02","20251024009688"
9689,"Edwards","Faith","faith.edwards@hotmail.com","F","1972-06-11",NULL,"756.7578.6879.23","20251024009689"
9690,"Winston","Irma","irma.winston@swissonline.ch","F","1972-01-06",NULL,"756.2612.8699.54","20251024009690"
9691,"Thames","Sam","sam.thames@swissonline.ch","F","1926-07-08",NULL,"756.4705.2877.00","20251024009691"
9692,"Miller","Briana","briana.miller@hotmail.com","F","1966-03-28",NULL,"756.7618.5241.00","20251024009692"
9693,"Xylaras","Bob","bob.xylaras@sunrise.ch","F","1921-07-21",NULL,"756.8206.8159.32","20251024009693"
9694,"Thirunavukkarasu","Rachel","rachel.thirunavukkarasu@swissonline.ch","F","1930-11-08",NULL,"756.4436.4282.24","20251024009694"
9695,"Butler","Diane","diane.butler@sunrise.ch","F","1932-09-27",NULL,"756.1014.7042.23","20251024009695"
9696,"Townsend","Jillian","jillian.townsend@hotmail.com","M","1989-06-04",NULL,"756.0821.8209.14","20251024009696"
9697,"Cai","Danielle","danielle.cai@hotmail.com","M","1983-06-30",NULL,"756.9094.0918.16","20251024009697"
9698,"Simon","Jade","jade.simon@sunrise.ch","M","1939-09-21",NULL,"756.7118.6748.24","20251024009698"
9699,"Rivas","Lance","lance.rivas@bluewin.ch","F","2012-09-05",NULL,"756.8176.3427.01","20251024009699"
9700,"Henderson","Brett","brett.henderson@sunrise.ch","M","2005-06-12",NULL,"756.4862.2573.14","20251024009700"
9701,"Raji","Aaron","aaron.raji@bluewin.ch","F","1941-10-31",NULL,"756.5166.2319.69","20251024009701"
9702,"Liu","Ross","ross.liu@hotmail.com","M","1939-12-30",NULL,"756.3917.9451.80","20251024009702"
9703,"Harris","Lance","lance.harris@bluewin.ch","M","1936-05-09",NULL,"756.8860.6905.78","20251024009703"
9704,"Suri","Bobby","bobby.suri@bluewin.ch","F","1937-03-13",NULL,"756.6666.8230.63","20251024009704"
9705,"Patel","Melody","melody.patel@swissonline.ch","F","2004-12-10",NULL,"756.8113.4835.86","20251024009705"
9706,"Belson","Rachel","rachel.belson@sunrise.ch","F","1953-01-26",NULL,"756.6876.7898.76","20251024009706"
9707,"West","April","april.west@bluewin.ch","M","1975-05-07",NULL,"756.3222.0966.33","20251024009707"
9708,"White","Brendan","brendan.white@sunrise.ch","M","1921-11-07",NULL,"756.7542.4493.56","20251024009708"
9709,"Sands","Niñia","ninia.sands@hotmail.com","M","2002-06-16",NULL,"756.0658.9802.40","20251024009709"
9710,"Jiménez","Pearlie","pearlie.jimenez@swissonline.ch","F","1981-10-08",NULL,"756.0163.3757.19","20251024009710"
9711,"Gutierrez","Melissa","melissa.gutierrez@bluewin.ch","M","1999-10-11",NULL,"756.1010.8646.72","20251024009711"
9712,"Raje","Warren","warren.raje@gmail.com","M","1996-07-29",NULL,"756.7526.0997.78","20251024009712"
9713,"Rogers","Jessica","jessica.rogers@bluewin.ch","F","1984-07-04",NULL,"756.0437.0155.28","20251024009713"
9714,"Wedge","Johnathan","johnathan.wedge@gmail.com","F","1952-07-09",NULL,"756.0839.3886.05","20251024009714"
9715,"Bryant","Masato","masato.bryant@swissonline.ch","F","1945-05-25",NULL,"756.7227.1736.68","20251024009715"
9716,"Li","Randy","randy.li@swissonline.ch","F","1990-04-08",NULL,"756.3218.5015.21","20251024009716"
9717,"Raje","Ashlee","ashlee.raje@sunrise.ch","M","1968-02-25",NULL,"756.7187.6721.44","20251024009717"
9718,"Cabello","Isabelle","isabelle.cabello@hotmail.com","F","1970-06-18",NULL,"756.4139.1841.37","20251024009718"
9719,"Smith-Bates","Bharat","bharat.smith-bates@sunrise.ch","M","1935-04-07","2019-09-17","756.1613.5166.81","20251024009719"
9720,"Serrano","Brett","brett.serrano@gmail.com","F","1973-03-21",NULL,"756.5824.2792.08","20251024009720"
9721,"Foster","Ioannis","ioannis.foster@bluewin.ch","F","1930-04-25",NULL,"756.6527.6376.53","20251024009721"
9722,"Serrano","Veronica","veronica.serrano@sunrise.ch","F","2020-04-28",NULL,"756.4896.5765.70","20251024009722"
9723,"Moore","Wendy","wendy.moore@hotmail.com","F","1954-04-11",NULL,"756.5139.4084.02","20251024009723"
9724,"Saravan","Kyle","kyle.saravan@hotmail.com","F","2017-02-25",NULL,"756.7193.0959.99","20251024009724"
9725,"Weadock","Ivan","ivan.weadock@gmail.com","M","1983-12-04",NULL,"756.7846.7427.41","20251024009725"
9726,"Salavaria","Colleen","colleen.salavaria@sunrise.ch","F","1928-09-21",NULL,"756.4817.2823.42","20251024009726"
9727,"Rodriguez","Renée","renee.rodriguez@swissonline.ch","M","1963-10-03","2016-01-08","756.7826.1519.79","20251024009727"
9728,"Evans","Isaiah","isaiah.evans@hotmail.com","F","2008-07-25",NULL,"756.3961.0610.68","20251024009728"
9729,"Lazecky","Julian","julian.lazecky@bluewin.ch","M","1992-10-14",NULL,"756.2837.2666.59","20251024009729"
9730,"Perez","Alexia","alexia.perez@sunrise.ch","M","1988-07-09",NULL,"756.0010.6581.37","20251024009730"
9731,"Rusko","Caitlin","caitlin.rusko@swissonline.ch","M","1992-08-18",NULL,"756.8208.0827.79","20251024009731"
9732,"Gray","Ross","ross.gray@gmail.com","F","1924-01-04",NULL,"756.3680.9469.05","20251024009732"
9733,"Young","Preston","preston.young@sunrise.ch","F","1939-03-04",NULL,"756.7983.3135.61","20251024009733"
9734,"Mitchell","Rodney","rodney.mitchell@swissonline.ch","F","2012-04-13",NULL,"756.3612.2256.86","20251024009734"
9735,"Skjønaa","Phillip","phillip.skjønaa@sunrise.ch","M","1940-10-14",NULL,"756.6511.3907.79","20251024009735"
9736,"Allen","Naomi","naomi.allen@gmail.com","M","1963-07-15",NULL,"756.5183.1744.19","20251024009736"
9737,"Roessler","Harold","harold.roessler@swissonline.ch","F","1924-04-06",NULL,"756.4837.5077.14","20251024009737"
9738,"Sacksteder","Mircea","mircea.sacksteder@hotmail.com","M","1968-03-04",NULL,"756.0615.7405.01","20251024009738"
9739,"Romero","Bryce","bryce.romero@hotmail.com","M","1967-05-10",NULL,"756.7759.1168.14","20251024009739"
9740,"Vazquez","Alejandro","alejandro.vazquez@hotmail.com","F","2020-07-24",NULL,"756.6800.5104.95","20251024009740"
9741,"Shridhar","George","george.shridhar@swissonline.ch","M","1935-11-22",NULL,"756.0368.1959.66","20251024009741"
9742,"Leitão","Daisuke","daisuke.leitao@hotmail.com","F","1992-09-22",NULL,"756.8354.5855.10","20251024009742"
9743,"Diaz","Rebecca","rebecca.diaz@hotmail.com","M","1962-01-07",NULL,"756.1981.6332.68","20251024009743"
9744,"Tang","Kara","kara.tang@sunrise.ch","M","1956-05-11",NULL,"756.4489.3260.61","20251024009744"
9745,"Rai","Krystal","krystal.rai@gmail.com","M","1958-07-29",NULL,"756.7082.2958.75","20251024009745"
